Rooms,Suburb,Address,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
2,Balwyn,5/4 Raynes St,u,725000.0,VB,Noel,27/05/2017,7.9,3103.0,2.0,1.0,1.0,136.0,76.0,1975.0,Boroondara,-37.806259999999995,145.08776,Southern Metropolitan,5682.0
2,Balwyn,1/18 Weir St,u,602000.0,S,Noel,27/05/2017,7.9,3103.0,2.0,1.0,1.0,1129.0,72.0,1960.0,Boroondara,-37.81623,145.0841,Southern Metropolitan,5682.0
2,Balwyn,4/229 Whitehorse Rd,u,830000.0,S,Fletchers,27/05/2017,7.9,3103.0,2.0,2.0,1.0,0.0,101.76,2007.0,Boroondara,-37.81192,145.07506,Southern Metropolitan,5682.0
3,Balwyn North,2/37 Aylmer St,h,1300000.0,VB,Kay,27/05/2017,9.7,3104.0,3.0,2.0,2.0,975.0,147.0,1985.0,Boroondara,-37.79673,145.06853,Southern Metropolitan,7809.0
3,Balwyn North,2/10 Bolinda Rd,t,1330000.0,S,Marshall,27/05/2017,9.7,3104.0,3.0,2.0,1.0,260.0,,2001.0,Boroondara,-37.79294,145.08583000000004,Southern Metropolitan,7809.0
4,Balwyn North,16 Burton St,h,2050000.0,S,Jellis,27/05/2017,9.7,3104.0,4.0,3.0,2.0,526.0,,2006.0,Boroondara,-37.80365,145.09048,Southern Metropolitan,7809.0
5,Balwyn North,17 Cityview Rd,h,1940000.0,S,hockingstuart,27/05/2017,9.7,3104.0,5.0,2.0,1.0,629.0,140.0,1940.0,Boroondara,-37.79238,145.07841000000005,Southern Metropolitan,7809.0
3,Balwyn North,10 Columba St,h,1590000.0,S,Jellis,27/05/2017,9.7,3104.0,3.0,1.0,1.0,697.0,128.0,1955.0,Boroondara,-37.78483,145.07477,Southern Metropolitan,7809.0
2,Balwyn North,2/14 Hatfield St,u,725000.0,S,Fletchers,27/05/2017,9.7,3104.0,2.0,1.0,1.0,134.0,,1970.0,Boroondara,-37.79541,145.0657,Southern Metropolitan,7809.0
2,Balwyn North,109 Maud St,h,2367000.0,S,Fletchers,27/05/2017,9.7,3104.0,2.0,1.0,2.0,773.0,,,Boroondara,-37.79589,145.07832,Southern Metropolitan,7809.0
4,Bayswater,15 Clifford St,h,705000.0,PI,Biggin,27/05/2017,23.2,3153.0,4.0,2.0,4.0,765.0,141.0,1975.0,Knox,-37.854,145.2565,Eastern Metropolitan,5030.0
4,Beaumaris,13 Bodley St,h,2200000.0,S,Ray,27/05/2017,17.3,3193.0,4.0,3.0,2.0,704.0,318.0,2014.0,Bayside,-37.99035,145.03839,Southern Metropolitan,5366.0
2,Bellfield,2 Erica Ct,h,736500.0,SP,Miles,27/05/2017,8.8,3081.0,2.0,1.0,1.0,271.0,,,Banyule,-37.75329,145.04058999999995,Eastern Metropolitan,790.0
3,Bellfield,124 Oriel Rd,h,780000.0,PI,Haughton,27/05/2017,8.8,3081.0,3.0,1.0,2.0,680.0,,,Banyule,-37.75255,145.03972,Eastern Metropolitan,790.0
2,Bentleigh,8/12 Brentwood St,u,420000.0,SP,Gary,27/05/2017,11.4,3204.0,2.0,1.0,1.0,0.0,68.0,1970.0,Glen Eira,-37.9336,145.04509,Southern Metropolitan,6795.0
4,Bentleigh,191 Centre Rd,h,1479000.0,S,Gary,27/05/2017,11.4,3204.0,4.0,2.0,2.0,603.0,148.0,1920.0,Glen Eira,-37.91655,145.02448,Southern Metropolitan,6795.0
3,Bentleigh,11 Lydia St,h,1199000.0,S,Woodards,27/05/2017,11.4,3204.0,3.0,1.0,2.0,383.0,,,Glen Eira,-37.91916,145.04986,Southern Metropolitan,6795.0
4,Bentleigh,44 Yawla St,h,1350000.0,PI,hockingstuart,27/05/2017,11.4,3204.0,4.0,3.0,2.0,557.0,,1950.0,Glen Eira,-37.91389,145.02804,Southern Metropolitan,6795.0
3,Bentleigh East,31 Bristol St,h,890000.0,S,hockingstuart,27/05/2017,13.8,3165.0,3.0,2.0,1.0,260.0,,,Glen Eira,-37.92188,145.07266,Southern Metropolitan,10969.0
4,Bentleigh East,52 Deakin St,h,1655000.0,S,hockingstuart,27/05/2017,13.8,3165.0,4.0,2.0,5.0,612.0,363.0,2003.0,Glen Eira,-37.9143,145.06582,Southern Metropolitan,10969.0
3,Bentleigh East,81 Marlborough St,h,1430000.0,S,Buxton,27/05/2017,13.8,3165.0,3.0,2.0,2.0,614.0,197.0,1950.0,Glen Eira,-37.91068,145.06802,Southern Metropolitan,10969.0
3,Bentleigh East,2/10 Thana St,t,955000.0,S,hockingstuart,27/05/2017,13.8,3165.0,3.0,2.0,2.0,225.0,,,Glen Eira,-37.91425,145.08376,Southern Metropolitan,10969.0
4,Berwick,2 Greystoke Ct,h,667000.0,S,C21,27/05/2017,35.2,3806.0,4.0,2.0,2.0,792.0,180.0,1977.0,Casey,-38.032959999999996,145.33438999999996,Eastern Victoria,17093.0
4,Berwick,3 Thornley Dr,h,740000.0,S,Harcourts,27/05/2017,35.2,3806.0,4.0,2.0,2.0,796.0,,2004.0,Casey,-38.06022,145.35044,Eastern Victoria,17093.0
3,Black Rock,1/43 Iona St,u,1080000.0,S,Buxton,27/05/2017,17.3,3193.0,3.0,2.0,2.0,328.0,144.0,1980.0,Bayside,-37.97359,145.0214,Southern Metropolitan,2866.0
2,Black Rock,2/59 Iona St,u,623500.0,SA,Buxton,27/05/2017,17.3,3193.0,2.0,1.0,1.0,159.0,,,Bayside,-37.97363,145.02302,Southern Metropolitan,2866.0
4,Blackburn South,4 Ryan Gr,h,1258000.0,S,Ray,27/05/2017,13.4,3130.0,4.0,1.0,2.0,769.0,,,Whitehorse,-37.83998,145.15198,Eastern Metropolitan,4387.0
3,Briar Hill,1/4 Box Rd,h,590000.0,S,Barry,27/05/2017,16.1,3088.0,3.0,1.0,2.0,392.0,,,Banyule,-37.70433,145.12184,Eastern Metropolitan,1390.0
3,Brighton,30/49 Head St,t,1600000.0,VB,Chisholm,27/05/2017,10.5,3186.0,3.0,2.0,4.0,0.0,,,Bayside,-37.89168,144.99161999999995,Southern Metropolitan,10579.0
3,Brighton,36 Nepean Hwy,h,1211000.0,S,RT,27/05/2017,10.5,3186.0,3.0,2.0,1.0,343.0,,,Bayside,-37.88623,144.99858,Southern Metropolitan,10579.0
4,Brighton,7 Stanley St,h,3225000.0,S,Biggin,27/05/2017,10.5,3186.0,4.0,3.0,3.0,803.0,,,Bayside,-37.9146,145.00535,Southern Metropolitan,10579.0
4,Brighton,10 Whyte St,h,2385000.0,PI,C21,27/05/2017,10.5,3186.0,4.0,3.0,2.0,373.0,,,Bayside,-37.92465,144.9992,Southern Metropolitan,10579.0
3,Brighton,1/18 William St,u,1370000.0,S,Hodges,27/05/2017,10.5,3186.0,3.0,1.0,2.0,0.0,,,Bayside,-37.90899,145.00046,Southern Metropolitan,10579.0
3,Brighton East,1C Baird St,h,1750800.0,S,Purplebricks,27/05/2017,10.3,3187.0,3.0,4.0,2.0,424.0,201.0,2012.0,Bayside,-37.92988,145.01085,Southern Metropolitan,6938.0
4,Brighton East,181 Dendy St,h,2300000.0,VB,Biggin,27/05/2017,10.3,3187.0,4.0,3.0,2.0,592.0,,,Bayside,-37.92173,145.01436,Southern Metropolitan,6938.0
4,Brighton East,15 Wallen St,h,1605000.0,S,Buxton,27/05/2017,10.3,3187.0,4.0,1.0,2.0,606.0,163.0,1948.0,Bayside,-37.91684,145.01727,Southern Metropolitan,6938.0
2,Brighton East,1A Wallen St,h,1035000.0,SP,Buxton,27/05/2017,10.3,3187.0,2.0,1.0,1.0,542.0,65.0,1985.0,Bayside,-37.91704,145.01846,Southern Metropolitan,6938.0
3,Broadmeadows,87 Academy Dr,h,505000.0,SP,YPA,27/05/2017,14.0,3047.0,3.0,1.0,1.0,546.0,109.0,2000.0,Hume,-37.67411,144.94677,Northern Metropolitan,4294.0
3,Brooklyn,32 Millers Rd,t,663000.0,S,Jas,27/05/2017,6.4,3012.0,3.0,2.0,2.0,244.0,129.0,2010.0,Hobsons Bay,-37.82017000000001,144.84904,Western Metropolitan,962.0
2,Brunswick,13 Blair St,h,860000.0,PI,Walshe,27/05/2017,5.2,3056.0,2.0,1.0,1.0,245.0,106.0,1890.0,Moreland,-37.77111,144.96427,Northern Metropolitan,11918.0
3,Brunswick,141 Edward St,h,1505000.0,S,Jellis,27/05/2017,5.2,3056.0,3.0,1.0,1.0,349.0,,,Moreland,-37.7744,144.96753,Northern Metropolitan,11918.0
3,Brunswick,142 Edward St,h,1700000.0,VB,Nelson,27/05/2017,5.2,3056.0,3.0,2.0,0.0,200.0,,,Moreland,-37.77494,144.9697,Northern Metropolitan,11918.0
3,Brunswick,106 Evans St,h,1280000.0,S,Ray,27/05/2017,5.2,3056.0,3.0,1.0,1.0,439.0,,,Moreland,-37.77047,144.97005,Northern Metropolitan,11918.0
2,Brunswick,404/9 Florence St,u,755000.0,SP,Jellis,27/05/2017,5.2,3056.0,2.0,1.0,0.0,0.0,,,Moreland,-37.76162,144.9608,Northern Metropolitan,11918.0
5,Brunswick,11 Heller St,h,2545000.0,S,Jellis,27/05/2017,5.2,3056.0,5.0,3.0,4.0,957.0,320.0,1995.0,Moreland,-37.775009999999995,144.95117,Northern Metropolitan,11918.0
3,Brunswick,32 Holloway Rd,h,1405000.0,SP,Nelson,27/05/2017,5.2,3056.0,3.0,2.0,2.0,401.0,167.0,1920.0,Moreland,-37.76491,144.95253,Northern Metropolitan,11918.0
2,Brunswick,2/90 Tinning St,u,460000.0,VB,Nelson,27/05/2017,5.2,3056.0,2.0,1.0,1.0,69.0,52.0,1970.0,Moreland,-37.75867,144.95678999999996,Northern Metropolitan,11918.0
4,Brunswick East,40 Albion St,h,1210000.0,S,Biggin,27/05/2017,4.0,3057.0,4.0,2.0,2.0,425.0,140.0,1920.0,Moreland,-37.76262,144.97733,Northern Metropolitan,5533.0
3,Brunswick East,73 Barkly St,h,1265000.0,S,Nelson,27/05/2017,4.0,3057.0,3.0,1.0,0.0,161.0,,,Moreland,-37.77742,144.97388,Northern Metropolitan,5533.0
3,Brunswick West,3 Bakers Pde,h,1300000.0,VB,Nelson,27/05/2017,5.2,3055.0,3.0,1.0,3.0,484.0,,,Moreland,-37.75416,144.94491000000005,Northern Metropolitan,7082.0
2,Brunswick West,2/7 Gordon St,u,460000.0,S,Ray,27/05/2017,5.2,3055.0,2.0,1.0,1.0,54.0,60.0,1970.0,Moreland,-37.759479999999996,144.94758000000004,Northern Metropolitan,7082.0
1,Brunswick West,8/47 Murray St,u,263100.0,S,Frank,27/05/2017,5.2,3055.0,1.0,1.0,1.0,41.0,,1975.0,Moreland,-37.75953,144.94093999999996,Northern Metropolitan,7082.0
5,Brunswick West,209 Union St,h,1075000.0,S,Brad,27/05/2017,5.2,3055.0,5.0,1.0,1.0,441.0,202.0,1940.0,Moreland,-37.772420000000004,144.94458,Northern Metropolitan,7082.0
4,Bulleen,2/11 Elizabeth St,t,950000.0,PI,Barry,27/05/2017,10.8,3105.0,4.0,2.0,2.0,189.0,,2011.0,Manningham,-37.76048,145.08476000000005,Eastern Metropolitan,4480.0
1,Bulleen,43 Robert St,h,1310000.0,S,Jellis,27/05/2017,10.8,3105.0,1.0,1.0,1.0,604.0,,1999.0,Manningham,-37.759809999999995,145.08598999999995,Eastern Metropolitan,4480.0
3,Bundoora,15 Bent St,h,714000.0,S,Barry,27/05/2017,12.1,3083.0,3.0,1.0,2.0,412.0,,,Banyule,-37.6993,145.06193000000005,Northern Metropolitan,10175.0
4,Bundoora,16 Cranberry Pl,h,880000.0,PI,Ray,27/05/2017,12.1,3083.0,4.0,2.0,2.0,520.0,261.0,2004.0,Whittlesea,-37.68155,145.04945,Northern Metropolitan,10175.0
3,Bundoora,12 Jones Ct,h,1405000.0,S,Barry,27/05/2017,12.1,3083.0,3.0,2.0,2.0,639.0,634.0,,Whittlesea,-37.693529999999996,145.06008,Northern Metropolitan,10175.0
3,Burnley,2a Cherrill St,h,1837500.0,S,Jellis,27/05/2017,2.4,3121.0,3.0,2.0,1.0,93.0,164.0,2014.0,Yarra,-37.829209999999996,145.00826,Northern Metropolitan,438.0
3,Burnside Heights,12 Burke Rd,h,593000.0,S,Barry,27/05/2017,14.8,3023.0,4.0,2.0,2.0,480.0,195.0,2007.0,Melton,-37.73321,144.75752,Western Metropolitan,1686.0
3,Burwood,250 Burwood Hwy,h,1732000.0,S,Ray,27/05/2017,10.4,3125.0,3.0,1.0,0.0,646.0,,,Whitehorse,-37.85049,145.11687,Southern Metropolitan,5678.0
3,Burwood,39 Leonard St,h,1253500.0,S,Buxton,27/05/2017,10.4,3125.0,3.0,1.0,1.0,583.0,,,Whitehorse,-37.85475,145.12321,Southern Metropolitan,5678.0
7,Burwood,11 McComas Gr,h,1642000.0,S,Buxton,27/05/2017,10.4,3125.0,7.0,4.0,2.0,765.0,146.0,1950.0,Whitehorse,-37.85103,145.11231999999995,Southern Metropolitan,5678.0
2,Burwood,2/277 Warrigal Rd,t,700000.0,S,Noel,27/05/2017,10.4,3125.0,2.0,1.0,1.0,148.0,,,Whitehorse,-37.847429999999996,145.09656999999999,Southern Metropolitan,5678.0
3,Burwood East,2C Ray Rd,t,780000.0,PI,Ray,27/05/2017,14.7,3151.0,3.0,2.0,2.0,306.0,138.0,1999.0,Whitehorse,-37.854729999999996,145.1521,Eastern Metropolitan,4048.0
4,Cairnlea,19 Tussock Gr,h,720000.0,S,YPA,27/05/2017,14.8,3023.0,4.0,2.0,2.0,595.0,,,Brimbank,-37.762029999999996,144.77764,Western Metropolitan,2674.0
3,Camberwell,26 Oxford St,h,1622000.0,S,Buxton,27/05/2017,7.7,3124.0,3.0,2.0,2.0,446.0,,,Boroondara,-37.84473,145.09218,Southern Metropolitan,8920.0
3,Camberwell,2/4 Tyne St,h,1290000.0,VB,Jellis,27/05/2017,7.7,3124.0,3.0,2.0,2.0,321.0,195.0964,1997.0,Boroondara,-37.846270000000004,145.08366,Southern Metropolitan,8920.0
3,Canterbury,43 Matlock St,h,1930000.0,S,Marshall,27/05/2017,8.4,3126.0,3.0,2.0,1.0,359.0,119.0,1910.0,Boroondara,-37.8279,145.07403,Southern Metropolitan,3265.0
4,Canterbury,6 Maysia St,h,2408000.0,S,Jellis,27/05/2017,8.4,3126.0,4.0,2.0,2.0,654.0,221.0,1945.0,Boroondara,-37.83208,145.07533,Southern Metropolitan,3265.0
4,Canterbury,42 Parlington St,h,4750000.0,S,Kay,27/05/2017,8.4,3126.0,4.0,3.0,2.0,967.0,470.0,1996.0,Boroondara,-37.81792,145.06243999999995,Southern Metropolitan,3265.0
2,Canterbury,2/67 Wattle Valley Rd,u,645000.0,PI,Jellis,27/05/2017,8.4,3126.0,2.0,1.0,1.0,2207.0,,,Boroondara,-37.83201,145.08163000000005,Southern Metropolitan,3265.0
2,Carlton,1003/123 Pelham St,u,1100000.0,VB,Jellis,27/05/2017,1.6,3053.0,2.0,2.0,2.0,0.0,,2008.0,Melbourne,-37.80279,144.96442,Northern Metropolitan,6786.0
3,Carlton North,673 Canning St,h,1628000.0,S,Nelson,27/05/2017,3.5,3054.0,3.0,1.0,0.0,216.0,,,Yarra,-37.78026,144.97554,Northern Metropolitan,3106.0
3,Carnegie,3/51 Coorigil Rd,u,1042000.0,S,hockingstuart,27/05/2017,10.1,3163.0,3.0,2.0,2.0,0.0,122.0,2008.0,Glen Eira,-37.89622,145.06032,Southern Metropolitan,7822.0
3,Carnegie,42 Elimatta Rd,h,1450000.0,VB,Gary,27/05/2017,10.1,3163.0,3.0,2.0,2.0,621.0,167.0,1940.0,Glen Eira,-37.90262,145.05709,Southern Metropolitan,7822.0
4,Carrum Downs,38 Trafford Rd,h,525000.0,S,Harcourts,27/05/2017,34.9,3201.0,4.0,2.0,2.0,550.0,172.0,2010.0,Frankston,-38.08981,145.17353,South-Eastern Metropolitan,8060.0
2,Caulfield,5/14 Briggs St,u,570000.0,S,hockingstuart,27/05/2017,8.7,3162.0,2.0,1.0,1.0,601.0,65.0,,Glen Eira,-37.88524,145.02398,Southern Metropolitan,2379.0
2,Caulfield East,8/8 Tattenham St,u,300000.0,VB,Thomson,27/05/2017,8.4,3145.0,2.0,1.0,1.0,1961.0,,1960.0,Glen Eira,-37.88299,145.04711,Southern Metropolitan,608.0
2,Caulfield North,641 Inkerman Rd,h,1417500.0,S,Marshall,27/05/2017,7.8,3161.0,2.0,1.0,2.0,307.0,103.0,1900.0,Glen Eira,-37.86906,145.01986000000005,Southern Metropolitan,6923.0
4,Caulfield South,14 Stone St,h,1550000.0,S,hockingstuart,27/05/2017,8.7,3162.0,4.0,1.0,2.0,584.0,,,Glen Eira,-37.89694,145.02176,Southern Metropolitan,5051.0
2,Chadstone,2/15 Atkinson St,h,510000.0,PI,Woodards,27/05/2017,11.7,3148.0,2.0,1.0,2.0,897.0,66.0,1970.0,Monash,-37.88321,145.09593999999996,Southern Metropolitan,3582.0
3,Cheltenham,1 Dewrang St,h,1010000.0,SA,Hodges,27/05/2017,17.9,3192.0,3.0,1.0,2.0,532.0,,,Kingston,-37.95746,145.06706,Southern Metropolitan,9758.0
2,Cheltenham,1/21 Kayden St,u,601000.0,S,Buxton,27/05/2017,17.9,3192.0,2.0,1.0,1.0,1078.0,94.0,1972.0,Kingston,-37.95745,145.07218999999995,Southern Metropolitan,9758.0
3,Cheltenham,6 Tilley St,h,1145000.0,S,Buxton,27/05/2017,17.9,3192.0,3.0,1.0,2.0,584.0,112.0,1950.0,Kingston,-37.96911,145.07271,Southern Metropolitan,9758.0
3,Cheltenham,37 Woodland Dr,h,755000.0,SP,Ray,27/05/2017,17.9,3192.0,3.0,1.0,2.0,350.0,,,Kingston,-37.95342,145.06026,Southern Metropolitan,9758.0
4,Chirnside Park,2 Greenridge Ct,h,911982.0,SP,Hoskins,27/05/2017,27.1,3116.0,4.0,2.0,3.0,734.0,222.0,1996.0,Yarra Ranges,-37.76032,145.30299,Eastern Victoria,3789.0
4,Clayton,7 Jaguar Dr,h,1040000.0,S,Buxton,27/05/2017,16.7,3168.0,4.0,2.0,2.0,735.0,130.0,1970.0,Monash,-37.92374,145.13222,South-Eastern Metropolitan,5837.0
3,Clayton South,1/1 Hadkinson St,u,700000.0,SP,hockingstuart,27/05/2017,17.5,3169.0,3.0,2.0,2.0,363.0,,2006.0,Kingston,-37.932959999999994,145.12663999999995,South-Eastern Metropolitan,4734.0
3,Clifton Hill,15 Caroline St,h,1460000.0,S,Nelson,27/05/2017,3.6,3068.0,3.0,1.0,0.0,192.0,85.0,1900.0,Yarra,-37.78992,144.99845,Northern Metropolitan,2954.0
2,Clifton Hill,8/96 Spensley St,u,556000.0,S,Nelson,27/05/2017,3.6,3068.0,2.0,1.0,0.0,0.0,,1968.0,Yarra,-37.78745,145.00061000000005,Northern Metropolitan,2954.0
5,Coburg,48 Barrow St,h,1615000.0,S,Nelson,27/05/2017,6.7,3058.0,5.0,2.0,3.0,630.0,,,Moreland,-37.7532,144.97114,Northern Metropolitan,11204.0
3,Coburg,83 The Grove,h,1090000.0,S,Nelson,27/05/2017,6.7,3058.0,3.0,2.0,1.0,512.0,,,Moreland,-37.752359999999996,144.97587,Northern Metropolitan,11204.0
3,Coburg North,10 Arthur St,h,865000.0,S,Ray,27/05/2017,6.7,3058.0,3.0,2.0,2.0,677.0,110.0,1960.0,Moreland,-37.72361,144.9837,Northern Metropolitan,3445.0
2,Coburg North,2/4 Manly Ct,t,525000.0,VB,Raine,27/05/2017,6.7,3058.0,2.0,2.0,1.0,143.0,102.0,,Moreland,-37.72037,144.97023000000004,Northern Metropolitan,3445.0
2,Collingwood,43 Campbell St,h,1135000.0,S,Kay,27/05/2017,2.0,3066.0,2.0,1.0,0.0,144.0,80.0,1880.0,Yarra,-37.80298,144.98893999999999,Northern Metropolitan,4553.0
2,Collingwood,81 Easey St,h,900000.0,VB,Jellis,27/05/2017,2.0,3066.0,2.0,1.0,0.0,139.0,78.0,1890.0,Yarra,-37.798120000000004,144.98873,Northern Metropolitan,4553.0
2,Craigieburn,2 Andover La,t,340000.0,S,Ray,27/05/2017,20.6,3064.0,2.0,1.0,1.0,197.0,,,Hume,-37.57886,144.90816999999996,Northern Metropolitan,15510.0
3,Craigieburn,5 Healey St,h,499000.0,S,@Realty,27/05/2017,20.6,3064.0,3.0,2.0,0.0,598.0,158.0,1990.0,Hume,-37.5993,144.93867,Northern Metropolitan,15510.0
6,Craigieburn,10 Huntingdale Ct,h,506000.0,S,Raine,27/05/2017,20.6,3064.0,6.0,2.0,2.0,655.0,202.0,1997.0,Hume,-37.59052,144.93066000000005,Northern Metropolitan,15510.0
3,Craigieburn,77 Huntington Dr,h,430000.0,S,Ray,27/05/2017,20.6,3064.0,3.0,2.0,1.0,280.0,127.0,2010.0,Hume,-37.57056,144.91751000000005,Northern Metropolitan,15510.0
3,Craigieburn,84 Royal Tce,t,420000.0,S,Ray,27/05/2017,20.6,3064.0,3.0,2.0,2.0,219.0,175.0,2010.0,Hume,-37.57243,144.92663000000005,Northern Metropolitan,15510.0
2,Cremorne,311/163 Cremorne St,u,570000.0,S,Biggin,27/05/2017,2.4,3121.0,2.0,2.0,1.0,0.0,75.0,2007.0,Yarra,-37.83011,144.99043999999995,Northern Metropolitan,1123.0
2,Cremorne,52 Wellington St,h,1253000.0,S,Biggin,27/05/2017,2.4,3121.0,2.0,1.0,2.0,155.0,,1900.0,Yarra,-37.82653,144.98945,Northern Metropolitan,1123.0
4,Croydon,24 Abraham Dr,h,720000.0,S,Ray,27/05/2017,23.0,3136.0,4.0,2.0,3.0,879.0,,,Maroondah,-37.79079,145.30208000000005,Eastern Metropolitan,11925.0
3,Croydon,13 Robinson St,h,637000.0,S,Philip,27/05/2017,23.0,3136.0,3.0,1.0,2.0,455.0,156.0,1960.0,Maroondah,-37.79318,145.25811000000004,Eastern Metropolitan,11925.0
4,Croydon Hills,8 Wildberry Cl,h,905000.0,S,Fletchers,27/05/2017,23.0,3136.0,4.0,2.0,2.0,731.0,178.0,1985.0,Maroondah,-37.78021,145.26367,Eastern Metropolitan,1705.0
4,Croydon North,6 Baringa Rd,h,835000.0,SP,Fletchers,27/05/2017,23.0,3136.0,4.0,1.0,2.0,1717.0,153.0,1950.0,Maroondah,-37.77595,145.28383,Eastern Metropolitan,2985.0
3,Croydon South,57 Blazey Rd,h,800000.0,SA,Barry,27/05/2017,23.0,3136.0,3.0,1.0,2.0,865.0,,,Maroondah,-37.81263,145.27588,Eastern Metropolitan,1863.0
3,Dandenong,7 Eton Ct,h,560000.0,SP,O'Brien,27/05/2017,24.7,3175.0,3.0,1.0,1.0,810.0,,,Greater Dandenong,-37.97938,145.23035,South-Eastern Metropolitan,10894.0
3,Dandenong,43 Power St,h,665000.0,PI,Stockdale,27/05/2017,24.7,3175.0,3.0,1.0,2.0,540.0,,,Greater Dandenong,-37.98914,145.22531,South-Eastern Metropolitan,10894.0
4,Deer Park,7 Ballina Ct,h,447000.0,S,HAR,27/05/2017,14.8,3023.0,4.0,2.0,2.0,704.0,,,Brimbank,-37.7613,144.75988,Western Metropolitan,6388.0
3,Deer Park,5 Livingston St,h,570000.0,S,Stockdale,27/05/2017,14.8,3023.0,3.0,1.0,3.0,531.0,,,Brimbank,-37.7572,144.76093,Western Metropolitan,6388.0
4,Derrimut,8 Drum St,h,610000.0,S,Bells,27/05/2017,14.7,3030.0,4.0,2.0,2.0,528.0,210.0,2010.0,Brimbank,-37.78774,144.76019,Western Metropolitan,2276.0
3,Diggers Rest,15 Eureka Rd,h,435000.0,S,YPA,27/05/2017,27.7,3427.0,3.0,1.0,2.0,608.0,,,Melton,-37.6204,144.71138,Western Metropolitan,1184.0
4,Dingley Village,4 Ruby Pl,h,1255000.0,S,Ray,27/05/2017,22.2,3172.0,4.0,2.0,3.0,624.0,277.0,2004.0,Kingston,-37.97533,145.12278,South-Eastern Metropolitan,3940.0
2,Dingley Village,1/270 Spring Rd,u,595000.0,S,Ray,27/05/2017,22.2,3172.0,2.0,1.0,1.0,2256.0,,1980.0,Kingston,-37.9811,145.13807,South-Eastern Metropolitan,3940.0
4,Doncaster,41 Bordeaux St,h,1616000.0,S,Barry,27/05/2017,12.4,3108.0,4.0,2.0,2.0,668.0,,,Manningham,-37.78198,145.11876999999996,Eastern Metropolitan,9028.0
3,Doncaster,9 Ella Ct,h,1060000.0,S,Barry,27/05/2017,12.4,3108.0,3.0,1.0,1.0,633.0,,,Manningham,-37.79094,145.11335,Eastern Metropolitan,9028.0
4,Doncaster,59 Wetherby Rd,h,1250000.0,S,Barry,27/05/2017,12.4,3108.0,4.0,2.0,3.0,733.0,,,Manningham,-37.79197,145.14257,Eastern Metropolitan,9028.0
3,Doncaster East,2/24 Boronia Gr,u,871000.0,S,Fletchers,27/05/2017,14.3,3109.0,3.0,2.0,2.0,195.0,142.0,2010.0,Manningham,-37.79979,145.15665,Eastern Metropolitan,10999.0
3,Doncaster East,31 Cavalier St,h,1451000.0,S,Barry,27/05/2017,14.3,3109.0,3.0,2.0,2.0,695.0,130.52,1960.0,Manningham,-37.78541,145.15493,Eastern Metropolitan,10999.0
3,Doncaster East,30 Daphne St,h,1385000.0,S,Noel,27/05/2017,14.3,3109.0,3.0,2.0,3.0,654.0,149.0,1966.0,Manningham,-37.78496,145.14659,Eastern Metropolitan,10999.0
3,Doncaster East,2A Dianne St,h,1360000.0,S,Jellis,27/05/2017,14.3,3109.0,3.0,2.0,2.0,402.0,200.0,2007.0,Manningham,-37.79408,145.16352,Eastern Metropolitan,10999.0
5,Donvale,6 Yileen Ct,h,2620000.0,S,Barry,27/05/2017,16.1,3111.0,5.0,4.0,3.0,4077.0,,,Manningham,-37.78182,145.1903,Eastern Metropolitan,4790.0
6,Edithvale,91 Edithvale Rd,h,1850000.0,S,O'Brien,27/05/2017,27.0,3196.0,6.0,4.0,4.0,840.0,547.0,2011.0,Kingston,-38.03548,145.11763,South-Eastern Metropolitan,2546.0
2,Edithvale,24 Tudor Ct,u,612500.0,S,Ray,27/05/2017,27.0,3196.0,2.0,1.0,2.0,421.0,88.0,1975.0,Kingston,-38.03093,145.11618,South-Eastern Metropolitan,2546.0
3,Elsternwick,111 Nepean Hwy,h,1060000.0,S,Biggin,27/05/2017,7.2,3185.0,3.0,2.0,1.0,306.0,,,Glen Eira,-37.895070000000004,145.00477,Southern Metropolitan,4898.0
4,Elsternwick,1/6 Parnell St,t,1970000.0,S,Gary,27/05/2017,7.2,3185.0,4.0,2.0,2.0,470.0,,,Glen Eira,-37.89359,145.01266999999999,Southern Metropolitan,4898.0
6,Eltham,17 Beard St,h,855000.0,S,Morrison,27/05/2017,18.0,3095.0,6.0,3.0,3.0,804.0,214.0,1980.0,Nillumbik,-37.70872,145.16102,Eastern Metropolitan,6990.0
3,Eltham,5 Souter St,h,855000.0,S,Barry,27/05/2017,18.0,3095.0,3.0,1.0,1.0,654.0,104.0,1985.0,Nillumbik,-37.73209,145.13845,Eastern Metropolitan,6990.0
4,Eltham North,45 Parry Rd,h,895000.0,SP,Buckingham,27/05/2017,18.0,3095.0,4.0,3.0,2.0,792.0,233.0,1995.0,Nillumbik,-37.689659999999996,145.14649,Eastern Metropolitan,2346.0
4,Eltham North,99 Weidlich Rd,h,925000.0,S,Barry,27/05/2017,18.0,3095.0,4.0,2.0,2.0,796.0,,,Banyule,-37.69771,145.1349,Eastern Metropolitan,2346.0
2,Elwood,1/203 Brighton Rd,u,902000.0,S,RT,27/05/2017,7.2,3184.0,2.0,1.0,0.0,702.0,86.0,1940.0,Port Phillip,-37.87944,144.99375,Southern Metropolitan,8989.0
